0;1;2;3;4;5
Data-Analysis;Complete Guide to AI and Data Science for SQL Developers: From Beginner to Advanced;2024-01-04;6612;Learn how to use SQL for AI and data science. Practice what you learn with Codespaces and a capstone project.;['Applied Machine Learning', 'SQL', 'Artificial Intelligence (AI)']
Data-Analysis;Top 10 Skills for Healthcare Data Analysts;2023-05-23;25998;Learn important skills to become a successful healthcare data analyst.;['Data Analysis', 'Healthcare Analytics']
Data-Analysis;Data Visualizations with Plotly;2021-02-01;8971;Learn how to create interactive data visualizations that can be shared online or offline using Plotly.;['Data Visualization', 'Plotly']
Data-Analysis;Fiori Reports and Embedded Analytics in SAP S/4HANA;2023-11-20;3341;Learn how to use some of the exciting new functionalities of standard Fiori reports and embedded analytic tiles.;['Data Reporting', 'SAP Fiori']
Data-Analysis;Practical A/B Testing;2024-05-06;1780;Learn how to set up A/B tests with tech expert Oluchukwu Okpala.;['A/B Testing']
Data-Analysis;Power BI Data Analyst Associate (PL-300) Cert Prep: Managing Datasets in Power BI;2023-05-31;9591;Learn about topics on how to deploy and maintain assets on Power BI, which will help you prepare for the Power BI Data Analyst (PL-300) exam.;['Microsoft Power BI', 'Data Analysis']
Data-Analysis;SQL Practice: Basic Queries;2023-09-13;29576;Practice writing basic queries in SQL in this hands-on, interactive course with coding challenges in CoderPad.;['SQL']
Data-Analysis;Economics: Quantitative Demand Analysis;2023-05-02;11534;Learn how to predict customer demand by applying economic models in Excel.;['Quantitative Analytics', 'Economic Data Analysis']
Data-Analysis;Power BI: Working Together with Microsoft 365 Apps;2024-01-05;6256;Learn how to use Power BI seamlessly with other Microsoft 365 Apps, such as Excel, PowerPoint, and Outlook.;['Microsoft 365', 'Microsoft Power BI']
Data-Analysis;SQL Essential Training;2023-02-07;307562;Prepare for the data-driven future by learning how to manage relational databases with SQL.;['SQL']
Data-Analysis;pandas Essential Training;2024-05-24;3991;Discover how to work with the pandas library and tools for data analysis and data structuring.;['Pandas (Software)']
Data-Analysis;Microsoft Azure AI Fundamentals (AI-900) Exam Tips;2020-10-06;24181;Explore AI-900 certification exam topics and the capabilities Microsoft AI. Learn about cognitive services, machine learning, image analysis, natural language processing, and more.;['Artificial Intelligence (AI)', 'Big Data', 'Microsoft Azure']
Data-Analysis;Excel: Economic Analysis and Data Analytics;2022-08-30;37398;Find out how to use big data to perform regression analysis for economic forecasting in Microsoft Excel.;['Economic Analysis', 'Data Analytics', 'Microsoft Excel']
Data-Analysis;11 Useful Tips for Regression Analysis;2021-01-04;17043;Move past the basics of regression analysis and learn how to build models for prediction and forecasting, and for inferring causal relationships between variables.;['Regression Analysis']
Data-Analysis;Data Science Tools of the Trade: First Steps;2018-08-30;34483;Jump-start your data science career by learning how to install and work with several essential data science tools, including Proxmox, Hadoop, Spark, and Weka.;['Big Data']
Data-Analysis;Top Five Things to Know in Advanced SQL;2023-08-24;9215;Learn advanced SQL concepts and practice them with hands-on exercises.;['SQL']
Data-Analysis;Introduction to Alteryx;2023-04-12;20560;Discover the skills you need to know to start building data analytics and automation solutions with Alteryx Designer using drag-and-drop tools.;['Big Data Analytics', 'Alteryx']
Data-Analysis;Machine Learning and AI Foundations: Decision Trees with KNIME;2022-06-22;7701;Expand your data science skills and establish a strong foundation in codeless machine learning.;['Decision Trees', 'Knime', 'Artificial Intelligence (AI)']
Data-Analysis;Complete Guide to Generative AI for Data Analysis and Data Science;2024-09-27;0;This course provides a comprehensive instruction on using generative AI to build data analytics and data science workflows.;['Generative AI', 'Data Analytics', 'Data Analysis']
Data-Analysis;Twelve Myths about Data Science;2024-05-31;2380;Discover the truth about popular data science myths and learn to navigate the data landscape more effectively.;['Data Science', 'Big Data']
Data-Analysis;Complete Guide to Tableau for Data Scientists;2024-09-27;0;Take your Tableau skills to the next level. Learn how to format and filter messy data, use Tableau for data analysis, and visualize data with maps and dashboards.;['Data Visualization', 'Data Science', 'Data Analytics', 'Tableau']
Data-Analysis;Tableau 10: Mastering Calculations;2017-04-18;68185;Discover how to create useful and powerful formulas in Tableau 10, the popular analytics and visualization tool.;['Tableau']
Data-Analysis;Power BI Data Visualization and Dashboard Tips, Tricks, & Techniques;2021-03-23;92252;Learn how to use Power BI, with a focus on how to design reports and charts that communicate data well.;['Data Visualization', 'Microsoft Power BI']
Data-Analysis;Excel: Lookup Functions in Depth;2020-09-11;1713947;Master some of the most powerful lookup functions in Microsoft Excel, including VLOOKUP,  INDEX, XMATCH, and XLOOKUP.;['Data Analysis', 'Microsoft Excel']
Data-Analysis;Excel 2016 for the Mac: Managing and Analyzing Data;2018-04-06;43810;Learn easy-to-use data management commands and techniques to manage and analyze large lists of data.;['Data Analysis', 'Microsoft Excel']
Data-Analysis;ETL and ELT in PostgreSQL;2022-09-26;9051;Get an overview of ETL/ELT processes, the differences between the approaches, and how you can use them to structure your data pipeline.;['PostgreSQL', 'Extract, Transform, Load (ETL)']
Data-Analysis;Databricks Certified Data Engineer Associate Cert Prep: 6 Data Access with Unity Catalog;2024-01-25;1533;Boost your skills as a data science professional to prepare for the second part of the fifth section of the Databricks Certified Data Engineer Associate certification exam.;['Data Access', 'Databricks Products', 'Data Engineering']
Data-Analysis;Power BI Data Analyst Associate (PL-300) Cert Prep: Creating Reports in Power BI;2023-04-26;17531;Learn how to create reports and dashboards in Power BI.;['Data Reporting', 'Microsoft Power BI']
Data-Analysis;Power BI: Working Together with ChatGPT;2023-12-18;10388;Learn how to safely use chat-driven AI, such as ChatGPT, to get the most from your Power BI experience.;['ChatGPT', 'Microsoft Power BI']
Data-Analysis;Apache Spark Essential Training: Big Data Engineering;2024-10-01;0;This course focuses on building full-fledged solutions that combine Apache Spark with other Big Data tools to create end-to-end data pipelines.;['Data Pipelines', 'Data Engineering', 'Apache Spark', 'Big Data']
Data-Analysis;Wavelet Analysis: Applications with Wolfram Language;2024-01-10;0;Learn about wavelet analysis applications in the Wolfram Language.;['Wolfram Language', 'Data Analysis', 'Wavelets']
Data-Analysis;Choose the Right Tool for Your Data: Python, R, or SQL;2022-09-20;14549;Learn how to decide when to use Python, R, or SQL for your data projects.;['R (Programming Language)', 'SQL', 'Data Analysis', 'Python (Programming Language)']
Data-Analysis;Coding Exercises: pandas;2022-03-29;6057;Test your pandas knowledge with this edition of Code Challenges.;['Pandas (Software)']
Data-Analysis;Power BI Data Analyst Associate (PL-300) Cert Prep: Connecting to Power BI Data;2023-01-20;23710;Develop the skills you need to know to prepare for the Microsoft PL-300 exam and earn your Power BI Data Analyst Associate certification.;['Microsoft Power BI']
Data-Analysis;Data Cleaning and Manipulating with Python in Excel;2024-10-03;16044;Learn how to leverage both your understanding of Excel and the analytical power of Python.;['Data Manipulation', 'Data Cleaning', 'Microsoft Excel', 'Python (Programming Language)']
Data-Analysis;Microsoft Power Platform Fundamentals (PL-900) Cert Prep: 3 Power BI by Microsoft Press;2023-06-26;2247;Explore the core components of Power BI to prepare for the Microsoft Power Platform Fundamentals (PL-900) certification exam.;['Microsoft Power Platform', 'Microsoft Power BI']
Data-Analysis;Complete Guide to Power BI for Data Analysts by Microsoft Press;2024-02-15;45581;Discover how you can use Power BI to help your organization to become more data driven.;['Microsoft Power BI', 'Data Analysis']
Data-Analysis;Excel for Financial Planning and Analysis (FP&A);2024-01-23;44825;Harness the power of Microsoft Excel for a wide variety of financial planning and analysis (FP&A) tasks: forecasting, planning, analysis, and modeling.;['Financial Planning', 'Financial Analysis', 'Microsoft Excel']
Data-Analysis;Advanced Tableau Desktop;2024-09-11;0;Build expert-level Tableau skills by mastering relationships, advanced calculations, predictive analytics, and dynamic design.;['Tableau']
Data-Analysis;Advanced AI: NLP Techniques for Clinical Datasets;2022-11-03;5917;Learn how to apply natural language processing to clinical and biomedical data.;['Natural Language Processing (NLP)', 'Applied Machine Learning', 'Healthcare Analytics']
Data-Analysis;Python in Excel: Getting Started with Data Analysis;2024-03-12;9029;Explore the core concepts and fundamental skills of working with data using Python in Microsoft Excel.;['Data Analysis', 'Microsoft Excel', 'Python (Programming Language)']
Data-Analysis;Predictive Analytics Essential Training: Data Mining;2021-10-07;49042;Get useful, real-world insights into using predictive analysis and data mining to solve problems.;['CRISP-DM', 'Predictive Analytics', 'Data Mining']
Data-Analysis;Databricks Certified Data Engineer Associate Cert Prep: 3 Incremental Data Processing;2024-01-24;1888;Boost your skills as a data science professional to prepare for the third section of the Databricks Certified Data Engineer Associate certification exam.;['Databricks Products', 'Data Processing', 'Data Engineering']
Data-Analysis;Power BI Data Analyst Associate (PL-300) Cert Prep: Designing and Developing a Power BI Data Model;2023-07-27;8187;Learn about topics related to designing and developing a Power BI data model, which will help you prepare for the Power BI Data Analyst (PL-300) exam.;['Microsoft Power BI', 'Data Models']
Data-Analysis;Alteryx for Financial Services;2023-04-11;7863;Get an overview of how to utilize the no-code/low-code Alteryx data analysis software in financial services.;['Financial Analysis', 'Alteryx']
Data-Analysis;Advanced Power BI: DAX Language, Formulas, and Calculations;2022-10-27;101968;Learn advanced uses of Microsoft Power BI. Learn how to perform calculations, effectively leverage the DAX language in data modeling, make advanced queries, and more.;['Microsoft Power BI']
Data-Analysis;Python Data Analysis for Healthcare;2024-04-01;33378;Learn how to use Python data analysis for a range of practical use cases in the healthcare industry.;['Data Analysis', 'Healthcare Analytics', 'Python (Programming Language)']
Data-Analysis;Microsoft Copilot for Azure SQL Database;2024-09-05;0;Leverage the functionalities of Microsoft Copilot for Azure SQL Database to manage and troubleshoot databases more effectively.;['Microsoft Copilot', 'SQL', 'SQL database design', 'Microsoft Azure']
Data-Analysis;Introduction to SQL Using Google BigQuery;2024-01-11;3165;This course helps data professionals who can perform simple SQL queries at a small scale to perform those same queries at scale with Google Big Query.;['Google BigQuery', 'SQL']
Data-Analysis;Causal Inference with Survey Data;2024-04-22;0;Explore the concepts of causal inference in survey data, learn some of the underlying theory of causality, and focus on empirical methods to identify causality in data.;['Causal Inference', 'Data Analysis']
Data-Analysis;Data Analytics with Google Cloud BigQuery and Looker Studio;2023-05-31;9900;Learn how to use Google Cloud BigQuery and Looker Studio to tell your story through data.;['Looker (Software)', 'Google BigQuery', 'Google Cloud Platform (GCP)', 'Data Analytics']
Data-Analysis;SAS® 9.4 Cert Prep: Part 05 Analyzing and Reporting on Data;2020-01-06;12331;Prepare to take the SAS 9.4 certification exam. Learn how to use SAS to create professional, engaging data analysis reports, in this SAS Institute cert prep course.;['Data Reporting', 'SAS (Software)']
Data-Analysis;Learning Data Analytics Part 2: Extending and Applying Core Knowledge;2021-06-29;156609;Learn how to provide quality data sets and accurate visualizations and explore practical skills to get the most from your data.;['Data Analytics']
Data-Analysis;Tableau 2024.1: Essential Training;2024-05-29;11865;Learn what you need to know to analyze and display data using Tableau 2024. Discover how to leverage the software to make smarter, more data-driven decisions.;['Data Analysis', 'Tableau']
Data-Analysis;Alteryx Analytics Tips and Tricks;2023-10-06;4511;Discover practical, easy-to-use tips and tricks to boost your efficiency and productivity with Alteryx.;['Business Analytics', 'Alteryx']
Data-Analysis;Learning SQL Programming;2021-03-17;312764;Learn the basics of SQL, the programming language for retrieving and editing data from databases such as SQL Server, MySQL, MariaDB, and PostgreSQL.;['SQL']
Data-Analysis;SPSS Statistics Essential Training;2024-01-11;7261;Learn all the essentials of using SPSS, a statistical software suite for data management and advanced analytics.;['SPSS Statistics', 'Statistical Data Analysis']
Data-Analysis;Tableau and R for Analytics Projects;2019-11-12;32957;Learn how to combine the analytical strengths of R with the visualization power of Tableau to analyze and present data more effectively.;['R (Programming Language)', 'Data Analytics', 'Tableau']
Data-Analysis;Machine Learning Foundations: Calculus;2023-03-07;18692;Learn the basics of calculus concepts and techniques used to design and implement ML algorithms.;['Calculus', 'Machine Learning']
Data-Analysis;MATLAB Essential Training;2023-11-07;5985;Learn how to use MATLAB for numerical analysis, data modeling, and data visualization.;['Data Analysis', 'MATLAB']
Data-Analysis;Getting Started with Power BI;2024-09-30;0;Learn how to retrieve and manipulate data in Power BI Service, the online version of Microsoft's data visualization tool.;['Microsoft Power BI']
Data-Analysis;Low Code/No-Code Data Literacy with KNIME: From Basic to Advanced;2024-05-21;1221;Take your data literacy to the next level with tools that make sophisticated data analytics accessible to non-technical people.;['Data Literacy', 'Knime']
Data-Analysis;Power BI: Integrating AI and Machine Learning;2021-08-26;99984;Find out how you can give end users the capability to explore AI and machine learning in Power BI.;['Microsoft Power BI', 'Machine Learning']
Data-Analysis;Excel with Copilot: AI-Driven Data Analysis;2024-03-07;46102;Learn how to work with Copilot in Excel for data analysis and automation.;['Microsoft Copilot', 'Data Analysis', 'Microsoft Excel']
Data-Analysis;Advanced SQL for Data Scientists;2021-05-27;141907;Learn advanced techniques for analyzing large data sets with SQL. Find out how to build sophisticated data models, optimize queries, extend SQL with user-defined functions, and more.;['SQL', 'Data Analysis']
Data-Analysis;Advanced SQL for Application Development;2020-05-27;41094;Build scalable and resilient databases to support any application. Learn how to write optimized SQL, use indexes, partition data, and use established design patterns.;['SQL', 'Application Development']
Data-Analysis;Interactive Dashboards with Plotly and Dash;2024-09-26;0;Create interactive visuals, dashboards, and web applications using the Plotly and Dash libraries in Python.;['Data Visualization', 'Plotly', 'Dashboards']
Data-Analysis;Power BI Data Analyst Associate (PL-300) Cert Prep: Advanced Reporting in Power BI;2023-11-02;6051;Learn about topics related to advanced reporting in Power BI that will help you prepare for the Power BI Data Analyst (PL-300) exam.;['Data Reporting', 'Microsoft Power BI', 'Data Analysis']
Data-Analysis;Machine Learning and AI Foundations: Advanced Decision Trees with KNIME;2022-11-14;2417;Learn to go beyond the basic decision tree algorithms in KNIME by accessing WEKA, R, and Python-based decision tree and rule induction algorithms from within the KNIME platform.;['Decision Trees', 'Knime', 'Machine Learning']
Data-Analysis;Using Power BI with Excel;2022-02-23;156229;Learn how to clean, transform, model, and <em>visualize</em> data with Microsoft Excel and Power BI.;['Microsoft Power BI', 'Microsoft Excel']
Data-Analysis;Tableau Server for Analysts;2024-09-11;0;Learn how to create, manage, publish, and share reports and dashboards using Tableau Server and Tableau Online.;['Data Analysis', 'Tableau']
Data-Analysis;Python for Data Analysis: Solve Real-World Challenges;2023-03-21;29559;Get a practical, project-based look at using Python for data analysis.;['Data Analysis', 'Big Data', 'Python (Programming Language)']
Data-Analysis;Basics of Data Visualization Analysis;2024-01-30;14986;Learn the fundamentals of data visualization, including how to use common charts and graphs across a variety of different types of datasets.;['Data Visualization', 'Data Analysis']
Data-Analysis;Mathematica 14 Essential Training;2024-10-01;0;Learn how to perform advanced data analysis, matrix math, and machine learning tasks using the most recent version of Mathematica.;['Mathematica', 'Mathematical Modeling', 'Data Analysis', 'Statistics']
Data-Analysis;Power BI Mistakes to Avoid;2022-02-18;18203;Discover how to avoid key mistakes in Microsoft Power BI so you can save time and grow your skills.;['Microsoft Power BI']
Data-Analysis;Advanced  SQL – Window Functions;2020-05-28;27196;Learn how aggregate, rank, offset, and distribution window functions work‚ how to implement them efficiently, and how to solve the toughest SQL challenges elegantly.;['SQL']
Data-Analysis;Excel: Data Validation in Depth;2023-05-23;11969;Learn how to optimize Excel data validation functions and techniques to help ensure data accuracy and consistency in data sets and reports.;['Data Validation', 'Microsoft Excel']
Data-Analysis;Data Science and Analytics Career Paths and Certifications: First Steps;2022-02-10;39421;Learn about the history, roles, career paths, and industry-recognized certifications in the field of data science and analytics.;['Tech Career Skills', 'Data Science', 'Career Path Planning', 'Data Analytics']
Data-Analysis;Python in Excel: Working with pandas DataFrames;2024-04-11;2489;Learn when to use a DataFrame in Excel, how to load it, and how to do basic data analysis and visualization with it.;['Pandas (Software)', 'Microsoft Excel', 'Python (Programming Language)']
Data-Analysis;Data Analytics for Students;2022-02-28;28782;Analytics is such a broad topic that it's hard to know where to get started. In this course designed for students, explore how to use data analytics to make informed decisions.;['Data Analytics']
Data-Analysis;MongoDB Aggregation Pipeline: Advanced Data Analysis and Manipulation;2023-01-05;2138;Take a deep dive into the MongoDB aggregation pipeline to get much more out of your MongoDB data.;['Data Manipulation', 'Database Development', 'MongoDB']
Data-Analysis;SQL Hands-On Practice: Solve Business Problems;2023-09-14;18666;Practice solving real business problems in SQL in this hands-on, interactive course with coding challenges in CoderPad.;['SQL']
Data-Analysis;Actionable Insights and Business Data in Practice;2023-06-23;10495;Learn how to start interpreting data-based findings and making high-value, data-driven suggestions to solve problems for stakeholders.;['Business Data Management', 'Data-driven Decision Making', 'Data Analysis']
Data-Analysis;Excel Statistics Essential Training: 2;2023-10-04;7856;Learn more statistics fundamentals. Find out how to perform hypothesis tests, ANOVA, regression, and correlation testing and run simulations in Microsoft Excel.;['Statistical Data Analysis', 'Microsoft Excel']
Data-Analysis;Big Data in the Age of AI;2019-09-19;128831;Explore big data and how it works. Learn about big data's relationship to AI, data science, social media, and the Internet of Things (IoT).;['Artificial Intelligence (AI)', 'Big Data']
Data-Analysis;Certified Analytics Professional (CAP) Cert Prep;2023-02-01;31469;Learn what it takes to become a Certified Analytics Professional (CAP). Explore the core data science topics covered in the CAP exam.;['Data Analytics']
Data-Analysis;Intro to Tableau Prep;2024-09-09;0;Get up and running with Tableau Prep, and complete hands-on projects to learn how to combine, shape, clean, and prepare raw data for analysis.;['Tableau']
Data-Analysis;Learning Excel: Data Analysis;2022-09-20;414212;Unlock the power of your organization's data. Learn how to perform data analysis in Microsoft Excel.;['Data Analysis', 'Microsoft Excel']
Data-Analysis;Using Data in Financial Analysis;2023-11-17;4833;Quickly create financial forecasts using big data, predictive analytics, and Microsoft Excel.;['Financial Analysis', 'Big Data Analytics', 'Financial Forecasting']
Data-Analysis;Data Wrangling in R;2021-07-22;11934;Learn about the principles of tidy data and discover how to import, transform, clean, and wrangle data using the R programming language.;['R (Programming Language)', 'Data Wrangling']
Data-Analysis;Becoming a Data Analyst (Whether That Word Is in Your Title or Not);2024-01-02;3894;Learn about the key skills and mindset needed to become a successful data analyst.;['Tech Career Skills', 'Data Analysis']
Data-Analysis;Advanced SQL for Query Tuning and Performance Optimization;2023-10-11;8173;Learn how to analyze query execution plans and use data modeling strategies to boost query performance.;['SQL']
Data-Analysis;Economic Tips for Everyone;2020-12-21;27910;Get tips to stay ahead of the economy in good times and in downturns, including how to assess reports, interpret data, and identify financial market and policy implications.;['Economic Data Analysis']
Data-Analysis;Data Science Foundations: Data Mining in R;2021-02-12;15028;Do you work in data analysis? Learn how to mine data using R. Topics include dimensionality reduction, clustering, classification, association analysis, and more.;['R (Programming Language)', 'Data Mining']
Data-Analysis;Introduction to Spark SQL and DataFrames;2019-05-30;48774;Learn about DataFrames, a widely used data structure in Apache Spark. Discover how to manipulate and analyze distributed data with the DataFrames API and SQL.;['Apache Spark', 'SQL']
Data-Analysis;Databricks Certified Data Engineer Associate Cert Prep: 1 Databricks Lakehouse Platform;2024-01-16;7239;Get an introduction to the Databricks Lakehouse platform in this first course of a six-course series.;['Databricks Products', 'Data Engineering']
Data-Analysis;Statistics Foundations 3: Using Data Sets;2022-07-15;58950;Go beyond the basics of statistics with practical, example-based lessons to learn how data sets and statistics are used in the real world.;['Statistical Data Analysis', 'Statistics']
Data-Analysis;Project Online Reporting with Power BI;2020-01-23;38359;Discover how to create visually compelling project reports using Microsoft Project Online and Microsoft Power BI.;['Microsoft Power BI']
Data-Analysis;AWS Certified Machine Learning - Specialty (MLS-C01) Cert Prep: 2 Exploratory Data Analysis;2023-02-27;2759;Learn about exploratory data analysis to prepare for the AWS Certified Machine Learning – Specialty (MLS-C01) certification.;['Machine Learning', 'Exploratory Data Analysis', 'Amazon Web Services (AWS)']
Data-Analysis;Excel 2016: Managing and Analyzing Data;2016-08-01;161792;Learn easy-to-use commands, features, and functions for managing and analyzing large amounts of data in Excel 2016.;['Data Analysis', 'Microsoft Excel']
Data-Analysis;Data Analytics for Business Professionals;2022-06-28;99120;Learn how to use data analytics to make better decisions and gain competitive advantage as a business professional.;['Business Intelligence (BI)', 'Data Analytics']
Data-Analysis;Practice Exam 4 for Power BI Data Analyst Associate (PL-300);2024-05-06;0;Prepare for certification exams with LinkedIn practice exams. Access multiple practice modes with unlimited attempts, detailed results, and explanations for each answer.;['Microsoft Power BI', 'Data Analysis']
Data-Analysis;Complete Your First Project in SQL;2024-03-18;9567;Elevate your SQL skills and gain a new perspective of how to maximize SQL.;['SQL']
Data-Analysis;Databricks Certified Data Engineer Associate Cert Prep: 2 ELT with Spark SQL and Python;2024-01-23;3089;Boost your skills as a data science professional to prepare for the second section of the Databricks Certified Data Engineer Associate certification exam.;['Databricks Products', 'Data Engineering', 'Apache Spark', 'Python (Programming Language)']
Data-Analysis;Mathematica 11 Essential Training;2017-01-24;14740;Learn how to analyze data using the Mathematica 11 environment and language.;['Mathematica']
Data-Analysis;Tableau Beyond the Basics: Growing Your Analytics and Business Intelligence Toolkit;2022-11-23;9872;Learn to create dynamic visualizations that unlock the power of Tableau to clearly communicate complex analytical insights and begin the journey to becoming a Tableau expert.;['Business Intelligence (BI)', 'Tableau']
Data-Analysis;CompTIA Data+ (DA0-001) Exam Tips;2022-01-27;8714;Learn about the key elements of the CompTIA Data+ certification program.;['Data Analysis']
Data-Analysis;SQL for Statistics Essential Training;2018-03-09;65691;Learn how to use SQL for descriptive statistics: to summarize data sets, derive insights, and make predictions.;['SQL']
Data-Analysis;Practice Exam 2 for Power BI Data Analyst Associate (PL-300);2024-05-06;0;Prepare for certification exams with LinkedIn practice exams. Access multiple practice modes with unlimited attempts, detailed results, and explanations for each answer.;['Microsoft Power BI', 'Data Analysis']
Data-Analysis;Data Science Foundations: Data Assessment for Predictive Modeling;2020-09-11;13705;Explore the data understanding phase of the CRISP-DM methodology for predictive modeling. Find out how to collect, describe, explore, and verify data.;['Predictive Modeling', 'CRISP-DM', 'Data Assessment']
Data-Analysis;Nail Your SQL Interview;2022-04-19;17415;Get quick tips and coding techniques to nail your SQL interview and take your programming career to the next level.;['Interview Preparation', 'SQL']
Data-Analysis;Architecting Big Data Applications: Batch Mode Application Engineering;2023-10-06;2307;Develop the skills required to architect and manage batch processing applications to generate consistent data-driven results.;['Batch Processing', 'Big Data']
Data-Analysis;Practice Exam 3 for Power BI Data Analyst Associate (PL-300);2024-05-06;0;Prepare for certification exams with LinkedIn practice exams. Access multiple practice modes with unlimited attempts, detailed results, and explanations for each answer.;['Microsoft Power BI', 'Data Analysis']
Data-Analysis;Data Engineering: dbt for SQL;2023-09-26;5909;Learn how you can use dbt (data build tool) to make managing your SQL code simpler and faster.;['Data Build Tool (DBT)', 'Data Engineering', 'SQL']
Data-Analysis;Data Analytics for Pricing Analysts in Excel;2023-10-11;5925;Learn how to use pricing analysis to maximize firm profits with scenario analysis, price optimization, and data analytics in Excel.;['Pricing Analysis', 'Data Analytics', 'Microsoft Excel']
Data-Analysis;Data Analytics with Observable;2024-01-22;2459;Get an overview of the Observable platform and build real skills fast.;['Data Visualization', 'Data Analytics']
Data-Analysis;Getting Started with Python for Finance;2023-04-06;54342;Get up and running as a financial analyst using Python, one of the most widely used programming languages in the world.;['Financial Analysis', 'Python (Programming Language)']
Data-Analysis;Alteryx for Healthcare;2023-04-11;2349;Learn how to leverage the tools in Alteryx Designer for use in healthcare data analysis.;['Healthcare Information Technology (HIT)', 'Data Analytics', 'Alteryx']
Data-Analysis;Data Visualization for Data Analysis and Analytics (2020);2020-06-16;144978;Start thinking more clearly and strategically about data visualization. Learn how to leverage best practices in visualization and design to communicate data to any audience.;['Data Visualization', 'Data Analysis']
Data-Analysis;Understand SQL: Explore the Power and Versatility of the SQL Database Language;2022-09-26;16622;Get an overview of SQL, the domain-specific programming language that lets you define, manipulate, and query data from relational database management systems.;['SQL']
Data-Analysis;Data Analysis with Python and Pandas;2024-09-30;0;Master the basics of NumPy and pandas for data analysis, and learn how to explore, transform, aggregate, join and visualize data with Python.;['Pandas (Software)', 'Data Analysis', 'Python (Programming Language)']
Data-Analysis;Coding Exercises: SQL Data Science;2021-09-17;30537;Test your SQL skills with these code challenges.;['SQL']
Data-Analysis;Oracle Database 19c: Basic SQL;2020-03-24;53008;Learn the basics of how to code using SQL in an Oracle 19c Database environment. Learn how to get data in and out of tables, modify data, delete data, and more.;['Oracle Database', 'SQL']
Data-Analysis;NumPy Essential Training: 1 Foundations of NumPy;2021-11-29;19831;Learn about NumPy, the most useful Python library for data science and numerical computing.;['Scientific Computing', 'Machine Learning', 'NumPy']
Data-Analysis;Learning Power BI Desktop;2022-04-20;158899;Learn how to connect and transform your data with Power BI Desktop, the powerful data analysis and visualization software from Microsoft.;['Microsoft Power BI']
Data-Analysis;String Cleaning with pandas 2.0;2023-10-10;0;Discover the fundamentals of string cleaning with pandas 2.0, the open-source library for the Python programming language.;['Pandas (Software)']
Data-Analysis;Complete Guide to R: Wrangling, Visualizing, and Modeling Data;2024-03-15;7848;Taking your R coding skills to the next level by wrangling, visualizing, and modeling data.;['Data Visualization', 'R (Programming Language)', 'Data Modeling', 'Data Wrangling']
Data-Analysis;Microsoft Power BI Data Analyst Associate (PL-300) Cert Prep by Microsoft Press;2024-07-31;3209;Prepare for the PL-300 exam with this course covering data preparation, modeling, visualization, and deployment. Learn how to extract insights through effective data management and analysis.;['Microsoft Power BI', 'Data Analytics']
Data-Analysis;Excel: Managing and Analyzing Data;2022-09-26;163859;Learn how to manage and analyze large amounts of data using easy-to-use commands, features, and functions within Microsoft Excel.;['Data Management', 'Data Analysis', 'Microsoft Excel']
Data-Analysis;Data Science on Google Cloud Platform: Exploratory Data Analytics;2018-11-14;18411;Learn how to conduct exploratory data analytics on Google Cloud Platform.;['Google Cloud Platform (GCP)', 'Data Analytics']
Data-Analysis;Oracle Database 12c: Advanced SQL;2018-03-29;71516;Explore advanced aspects of coding using SQL in an Oracle Database 12c environment.;['Oracle Database', 'SQL']
Data-Analysis;Practice It: SQL Joins;2022-11-09;11562;Learn about four different types of SQL joins and get hands-on practice creating the joins in GitHub Codespaces.;['SQL']
Data-Analysis;Excel: Power Query (Get & Transform);2024-04-18;13325;Learn about the time-saving capabilities of Power Query (Get & Transform) for easily importing, connecting, combining, and refining data in Excel with reusable queries.;['Microsoft Power Query', 'Microsoft Excel']
Data-Analysis;Data Analyst Mindset: 10 Nontechnical Ways to Influence Decisions;2023-09-12;3955;Learn 10 fundamental non-technical skills that will set you up for success as a data analyst.;['Data Analysis']
Data-Analysis;Deploy SQL Server on Linux, Containers, and Kubernetes;2023-10-02;1887;Get a comprehensive overview of the skills required to deploy SQL Server on non-Windows platforms such as Linux, Docker, and Kubernetes.;['SQL', 'Service Deployment', 'Microsoft SQL Server']
Data-Analysis;The Data Science of Government and Political Science, with Barton Poulson;2018-01-04;17118;Explore the profound ways in which data science affects how government and our political process works.;['Big Data']
Data-Analysis;Data Analysis with PostgreSQL;2024-08-13;0;Practice fundamental skills in data analysis with PostgreSQL in this hands-on, interactive course with coding challenges in CoderPad.;['Data Analysis', 'PostgreSQL']
Data-Analysis;Data Analytics: Dashboards vs. Data Stories;2021-10-07;143692;Learn the basic applications of two common data science and analytics tools: dashboards and data stories.;['Data Analytics']
Data-Analysis;Power BI Data Analyst Associate (PL-300) Cert Prep: Create Model Calculations Using DAX;2023-10-31;6410;Prepare for the Power BI Data Analyst Associate (PL-300) exam in this course, with topics pertaining to creating model calculations using DAX.;['Microsoft Power BI', 'DAX']
Data-Analysis;SQL for Finance: Income Statement Project;2024-01-09;23167;Gain a deep understanding of the fundamental concepts of financial accounting and how SQL can help you.;['SQL', 'Financial Data']
Data-Analysis;Advanced SQL: Logical Query Processing, Part 1;2020-03-30;56815;Gain a deep understanding of how the database processes SQL queries, improve your programming skills, and learn to effortlessly read, write, and troubleshoot SQL queries.;['SQL', 'Database Queries']
